!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E8'  TableTitle=''  Document='D1 LTP time window'								
!TimePoint	!Time	>Y0	SD_Y0	>Y1	SD_Y1	>Y2	SD_Y2	>Y3	SD_Y3
E8T53	0.53	84.4789	1	2672.0893	1	3200.5262	1	36817.5165	1
E8T54	0.54	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E8T55	0.55	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E8T56	0.56	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E8T57	0.57	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E8T58	0.58	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E8T59	0.59	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E8T60	0.6	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E8T61	0.61	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E8T62	0.62	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T63	0.63	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T64	0.64	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T65	0.65	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T66	0.66	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T67	0.67	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T68	0.68	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T69	0.69	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T70	0.7	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T71	0.71	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T72	0.72	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T73	0.73	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T74	0.74	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T75	0.75	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T76	0.76	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T77	0.77	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T78	0.78	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T79	0.79	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T80	0.8	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T81	0.81	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T82	0.82	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T83	0.83	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T84	0.84	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T85	0.85	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T86	0.86	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T87	0.87	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T88	0.88	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E8T89	0.89	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T90	0.9	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T91	0.91	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T92	0.92	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T93	0.93	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T94	0.94	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T95	0.95	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T96	0.96	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T97	0.97	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T98	0.98	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T99	0.99	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T100	1	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T101	1.01	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T102	1.02	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T103	1.03	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T104	1.04	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T105	1.05	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T106	1.06	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T107	1.07	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T108	1.08	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T109	1.09	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T110	1.1	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T111	1.11	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T112	1.12	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T113	1.13	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T114	1.14	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T115	1.15	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T116	1.16	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T117	1.17	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T118	1.18	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T119	1.19	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T120	1.2	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T121	1.21	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T122	1.22	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T123	1.23	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T124	1.24	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T125	1.25	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E8T126	1.26	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T127	1.27	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T128	1.28	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T129	1.29	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T130	1.3	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T131	1.31	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T132	1.32	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T133	1.33	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T134	1.34	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T135	1.35	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E8T136	1.36	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T137	1.37	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T138	1.38	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T139	1.39	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T140	1.4	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T141	1.41	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T142	1.42	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T143	1.43	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T144	1.44	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T145	1.45	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T146	1.46	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T147	1.47	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T148	1.48	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T149	1.49	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T150	1.5	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T151	1.51	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T152	1.52	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T153	1.53	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T154	1.54	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T155	1.55	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T156	1.56	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T157	1.57	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T158	1.58	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E8T159	1.59	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T160	1.6	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T161	1.61	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T162	1.62	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T163	1.63	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T164	1.64	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T165	1.65	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T166	1.66	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T167	1.67	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T168	1.68	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T169	1.69	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T170	1.7	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T171	1.71	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T172	1.72	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T173	1.73	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T174	1.74	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T175	1.75	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T176	1.76	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T177	1.77	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T178	1.78	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T179	1.79	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T180	1.8	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T181	1.81	84.4787	1	2672.0895	1	3200.5266	1	36817.5165	1
E8T182	1.82	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T183	1.83	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T184	1.84	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T185	1.85	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T186	1.86	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T187	1.87	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T188	1.88	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T189	1.89	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T190	1.9	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T191	1.91	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T192	1.92	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T193	1.93	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T194	1.94	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T195	1.95	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T196	1.96	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T197	1.97	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T198	1.98	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T199	1.99	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T200	2	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T201	2.01	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T202	2.02	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T203	2.03	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T204	2.04	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T205	2.05	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E8T206	2.06	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T207	2.07	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T208	2.08	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T209	2.09	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T210	2.1	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T211	2.11	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T212	2.12	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T213	2.13	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T214	2.14	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T215	2.15	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T216	2.16	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T217	2.17	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T218	2.18	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T219	2.19	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T220	2.2	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T221	2.21	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T222	2.22	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T223	2.23	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T224	2.24	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T225	2.25	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T226	2.26	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T227	2.27	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T228	2.28	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T229	2.29	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T230	2.3	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T231	2.31	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E8T232	2.32	84.4787	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T233	2.33	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T234	2.34	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T235	2.35	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T236	2.36	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T237	2.37	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T238	2.38	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T239	2.39	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T240	2.4	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T241	2.41	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T242	2.42	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T243	2.43	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T244	2.44	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T245	2.45	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T246	2.46	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T247	2.47	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T248	2.48	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T249	2.49	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T250	2.5	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T251	2.51	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T252	2.52	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T253	2.53	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T254	2.54	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E8T255	2.55	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T256	2.56	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T257	2.57	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T258	2.58	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T259	2.59	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T260	2.6	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T261	2.61	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T262	2.62	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T263	2.63	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T264	2.64	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T265	2.65	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T266	2.66	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T267	2.67	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T268	2.68	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T269	2.69	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T270	2.7	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T271	2.71	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T272	2.72	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E8T273	2.73	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T274	2.74	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T275	2.75	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T276	2.76	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T277	2.77	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T278	2.78	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T279	2.79	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T280	2.8	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T281	2.81	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T282	2.82	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T283	2.83	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T284	2.84	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T285	2.85	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T286	2.86	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T287	2.87	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T288	2.88	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T289	2.89	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T290	2.9	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T291	2.91	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T292	2.92	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T293	2.93	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T294	2.94	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T295	2.95	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T296	2.96	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T297	2.97	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T298	2.98	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T299	2.99	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T300	3	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T301	3.01	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T302	3.02	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T303	3.03	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T304	3.04	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T305	3.05	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T306	3.06	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E8T307	3.07	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T308	3.08	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T309	3.09	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T310	3.1	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T311	3.11	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T312	3.12	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T313	3.13	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T314	3.14	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T315	3.15	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T316	3.16	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T317	3.17	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T318	3.18	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T319	3.19	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T320	3.2	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T321	3.21	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T322	3.22	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T323	3.23	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E8T324	3.24	84.4785	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T325	3.25	84.4785	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T326	3.26	84.4785	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T327	3.27	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T328	3.28	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T329	3.29	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T330	3.3	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T331	3.31	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T332	3.32	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T333	3.33	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T334	3.34	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T335	3.35	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T336	3.36	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T337	3.37	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T338	3.38	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T339	3.39	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T340	3.4	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T341	3.41	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T342	3.42	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E8T343	3.43	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
