!!SBtab	SBtabVersion='1.0' Document='D1_LTP_time_window_SBtab' TableName='E7I' TableTitle='D1_LTP_time_window_SBtab E7I' TableType = 'QuantityMatrix'			
!ID	!Input_Time_S24	>S24	!Input_Time_S48	>S48
E7IT91	0.91	60	0.91	20
E7IT92	0.92	60	0.92	20
E7IT93	0.93	60	0.93	20
E7IT94	0.94	60	0.94	20
E7IT95	0.95	60	0.95	20
E7IT96	0.96	60	0.96	20
E7IT97	0.97	60	0.97	20
E7IT98	0.98	60	0.98	20
E7IT99	0.99	60	0.99	20
E7IT100	1	60	1	20
E7IT101	1.01	60	1.01	20
E7IT102	1.02	60	1.02	20
E7IT103	1.03	60	1.03	20
E7IT104	1.04	60	1.04	20
E7IT105	1.05	60	1.05	20
E7IT106	1.06	60	1.06	20
E7IT107	1.07	60	1.07	20
E7IT108	1.08	60	1.08	20
E7IT109	1.09	60	1.09	20
E7IT110	1.1	60	1.1	20
E7IT111	1.11	60	1.11	20
E7IT112	1.12	60	1.12	20
E7IT113	1.13	60	1.13	20
E7IT114	1.14	60	1.14	20
E7IT115	1.15	60	1.15	20
E7IT116	1.16	60	1.16	20
E7IT117	1.17	60	1.17	20
E7IT118	1.18	60	1.18	20
E7IT119	1.19	60	1.19	20
E7IT120	1.2	60	1.2	20
E7IT121	1.21	60	1.21	20
E7IT122	1.22	60	1.22	20
E7IT123	1.23	60	1.23	20
E7IT124	1.24	60	1.24	20
E7IT125	1.25	60	1.25	20
E7IT126	1.26	60	1.26	20
E7IT127	1.27	60	1.27	20
E7IT128	1.28	60	1.28	20
E7IT129	1.29	60	1.29	20
E7IT130	1.3	60	1.3	20
E7IT131	1.31	60	1.31	20
E7IT132	1.32	60	1.32	20
E7IT133	1.33	60	1.33	20
E7IT134	1.34	60	1.34	20
E7IT135	1.35	60	1.35	20
E7IT136	1.36	60	1.36	20
E7IT137	1.37	60	1.37	20
E7IT138	1.38	60	1.38	20
E7IT139	1.39	60	1.39	20
E7IT140	1.4	60	1.4	20
E7IT141	1.41	60	1.41	20
E7IT142	1.42	60	1.42	20
E7IT143	1.43	60	1.43	20
E7IT144	1.44	60	1.44	20
E7IT145	1.45	60	1.45	20
E7IT146	1.46	60	1.46	20
E7IT147	1.47	60	1.47	20
E7IT148	1.48	60	1.48	20
E7IT149	1.49	60	1.49	20
E7IT150	1.5	60	1.5	20
E7IT151	1.51	60	1.51	20
E7IT152	1.52	60	1.52	20
E7IT153	1.53	60	1.53	20
E7IT154	1.54	60	1.54	20
E7IT155	1.55	60	1.55	20
E7IT156	1.56	60	1.56	20
E7IT157	1.57	60	1.57	20
E7IT158	1.58	60	1.58	20
E7IT159	1.59	60	1.59	20
E7IT160	1.6	60	1.6	20
E7IT161	1.61	60	1.61	20
E7IT162	1.62	60	1.62	20
E7IT163	1.63	60	1.63	20
E7IT164	1.64	60	1.64	20
E7IT165	1.65	60	1.65	20
E7IT166	1.66	60	1.66	20
E7IT167	1.67	60	1.67	20
E7IT168	1.68	60	1.68	20
E7IT169	1.69	60	1.69	20
E7IT170	1.7	60	1.7	20
E7IT171	1.71	60	1.71	20
E7IT172	1.72	60	1.72	20
E7IT173	1.73	60	1.73	20
E7IT174	1.74	60	1.74	20
E7IT175	1.75	60	1.75	20
E7IT176	1.76	60	1.76	20
E7IT177	1.77	60	1.77	20
E7IT178	1.78	60	1.78	20
E7IT179	1.79	60	1.79	20
E7IT180	1.8	60	1.8	20
E7IT181	1.81	60	1.81	20
E7IT182	1.82	60	1.82	20
E7IT183	1.83	60	1.83	20
E7IT184	1.84	60	1.84	20
E7IT185	1.85	60	1.85	20
E7IT186	1.86	60	1.86	20
E7IT187	1.87	60	1.87	20
E7IT188	1.88	60	1.88	20
E7IT189	1.89	60	1.89	20
E7IT190	1.9	60	1.9	20
E7IT191	1.91	60	1.91	20
E7IT192	1.92	60	1.92	20
E7IT193	1.93	60	1.93	20
E7IT194	1.94	60	1.94	20
E7IT195	1.95	60	1.95	20
E7IT196	1.96	60	1.96	20
E7IT197	1.97	60	1.97	20
E7IT198	1.98	60	1.98	20
E7IT199	1.99	60	1.99	20
E7IT200	2	60	2	20
E7IT201	2.01	60	2.01	20
E7IT202	2.02	60	2.02	20
E7IT203	2.03	60	2.03	20
E7IT204	2.04	60	2.04	20
E7IT205	2.05	60	2.05	20
E7IT206	2.06	60	2.06	20
E7IT207	2.07	60	2.07	20
E7IT208	2.08	60	2.08	20
E7IT209	2.09	60	2.09	20
E7IT210	2.1	60	2.1	20
E7IT211	2.11	60	2.11	20
E7IT212	2.12	60	2.12	20
E7IT213	2.13	60	2.13	20
E7IT214	2.14	60	2.14	20
E7IT215	2.15	60	2.15	20
E7IT216	2.16	60	2.16	20
E7IT217	2.17	60	2.17	20
E7IT218	2.18	60	2.18	20
E7IT219	2.19	60	2.19	20
E7IT220	2.2	60	2.2	20
E7IT221	2.21	60	2.21	20
E7IT222	2.22	60	2.22	20
E7IT223	2.23	60	2.23	20
E7IT224	2.24	60	2.24	20
E7IT225	2.25	60	2.25	20
E7IT226	2.26	60	2.26	20
E7IT227	2.27	60	2.27	20
E7IT228	2.28	60	2.28	20
E7IT229	2.29	60	2.29	20
E7IT230	2.3	60	2.3	20
E7IT231	2.31	60	2.31	20
E7IT232	2.32	60	2.32	20
E7IT233	2.33	60	2.33	20
E7IT234	2.34	60	2.34	20
E7IT235	2.35	60	2.35	20
E7IT236	2.36	60	2.36	20
E7IT237	2.37	60	2.37	20
E7IT238	2.38	60	2.38	20
E7IT239	2.39	60	2.39	20
E7IT240	2.4	60	2.4	20
E7IT241	2.41	60	2.41	20
E7IT242	2.42	60	2.42	20
E7IT243	2.43	60	2.43	20
E7IT244	2.44	60	2.44	20
E7IT245	2.45	60	2.45	20
E7IT246	2.46	60	2.46	20
E7IT247	2.47	60	2.47	20
E7IT248	2.48	60	2.48	20
E7IT249	2.49	60	2.49	20
E7IT250	2.5	60	2.5	20
E7IT251	2.51	60	2.51	20
E7IT252	2.52	60	2.52	20
E7IT253	2.53	60	2.53	20
E7IT254	2.54	60	2.54	20
E7IT255	2.55	60	2.55	20
E7IT256	2.56	60	2.56	20
E7IT257	2.57	60	2.57	20
E7IT258	2.58	60	2.58	20
E7IT259	2.59	60	2.59	20
E7IT260	2.6	60	2.6	20
E7IT261	2.61	60	2.61	20
E7IT262	2.62	60	2.62	20
E7IT263	2.63	60	2.63	20
E7IT264	2.64	60	2.64	20
E7IT265	2.65	60	2.65	20
E7IT266	2.66	60	2.66	20
E7IT267	2.67	60	2.67	20
E7IT268	2.68	60	2.68	20
E7IT269	2.69	60	2.69	20
E7IT270	2.7	60	2.7	20
E7IT271	2.71	60	2.71	20
E7IT272	2.72	60	2.72	20
E7IT273	2.73	60	2.73	20
E7IT274	2.74	60	2.74	20
E7IT275	2.75	60	2.75	20
E7IT276	2.76	60	2.76	20
E7IT277	2.77	60	2.77	20
E7IT278	2.78	60	2.78	20
E7IT279	2.79	60	2.79	20
E7IT280	2.8	60	2.8	20
E7IT281	2.81	60	2.81	20
E7IT282	2.82	60	2.82	20
E7IT283	2.83	60	2.83	20
E7IT284	2.84	60	2.84	20
E7IT285	2.85	60	2.85	20
E7IT286	2.86	60	2.86	20
E7IT287	2.87	60	2.87	20
E7IT288	2.88	60	2.88	20
E7IT289	2.89	60	2.89	20
E7IT290	2.9	60	2.9	20
E7IT291	2.91	60	2.91	20
E7IT292	2.92	60	2.92	20
E7IT293	2.93	60	2.93	20
E7IT294	2.94	60	2.94	20
E7IT295	2.95	60	2.95	20
E7IT296	2.96	60	2.96	20
E7IT297	2.97	60	2.97	20
E7IT298	2.98	60	2.98	20
E7IT299	2.99	60	2.99	20
E7IT300	3	60	3	20
E7IT301	3.01	60	3.01	20
E7IT302	3.02	60	3.02	20
E7IT303	3.03	60	3.03	20
E7IT304	3.04	60	3.04	20
E7IT305	3.05	60	3.05	20
E7IT306	3.06	60	3.06	20
E7IT307	3.07	60	3.07	20
E7IT308	3.08	60	3.08	20
E7IT309	3.09	60	3.09	20
E7IT310	3.1	60	3.1	20
E7IT311	3.11	60	3.11	20
E7IT312	3.12	60	3.12	20
E7IT313	3.13	60	3.13	20
E7IT314	3.14	60	3.14	20
E7IT315	3.15	60	3.15	20
E7IT316	3.16	60	3.16	20
E7IT317	3.17	60	3.17	20
E7IT318	3.18	60	3.18	20
E7IT319	3.19	60	3.19	20
E7IT320	3.2	60	3.2	20
E7IT321	3.21	60	3.21	20
E7IT322	3.22	60	3.22	20
E7IT323	3.23	60	3.23	20
E7IT324	3.24	60	3.24	20
E7IT325	3.25	60	3.25	20
E7IT326	3.26	60	3.26	20
E7IT327	3.27	60	3.27	20
E7IT328	3.28	60	3.28	20
E7IT329	3.29	60	3.29	20
E7IT330	3.3	60	3.3	20
E7IT331	3.31	60	3.31	20
E7IT332	3.32	60	3.32	20
E7IT333	3.33	60	3.33	20
E7IT334	3.34	60	3.34	20
E7IT335	3.35	60	3.35	20
E7IT336	3.36	60	3.36	20
E7IT337	3.37	60	3.37	20
E7IT338	3.38	60	3.38	20
E7IT339	3.39	60	3.39	20
E7IT340	3.4	60	3.4	20
E7IT341	3.41	60	3.41	20
E7IT342	3.42	60	3.42	20
E7IT343	3.43	60	3.43	20
E7IT344	3.44	60	3.44	20
E7IT345	3.45	60	3.45	20
E7IT346	3.46	60	3.46	20
E7IT347	3.47	60	3.47	20
E7IT348	3.48	60	3.48	20
E7IT349	3.49	60	3.49	20
E7IT350	3.5	60	3.5	20
E7IT351	3.51	60	3.51	20
E7IT352	3.52	60	3.52	20
E7IT353	3.53	60	3.53	20
E7IT354	3.54	60	3.54	20
E7IT355	3.55	60	3.55	20
E7IT356	3.56	60	3.56	20
E7IT357	3.57	60	3.57	20
E7IT358	3.58	60	3.58	20
E7IT359	3.59	60	3.59	20
E7IT360	3.6	60	3.6	20
E7IT361	3.61	60	3.61	20
E7IT362	3.62	60	3.62	20
E7IT363	3.63	60	3.63	20
E7IT364	3.64	60	3.64	20
E7IT365	3.65	60	3.65	20
E7IT366	3.66	60	3.66	20
E7IT367	3.67	60	3.67	20
E7IT368	3.68	60	3.68	20
E7IT369	3.69	60	3.69	20
E7IT370	3.7	60	3.7	20
E7IT371	3.71	60	3.71	20
E7IT372	3.72	60	3.72	20
E7IT373	3.73	60	3.73	20
E7IT374	3.74	60	3.74	20
E7IT375	3.75	60	3.75	20
E7IT376	3.76	60	3.76	20
E7IT377	3.77	60	3.77	20
E7IT378	3.78	60	3.78	20
E7IT379	3.79	60	3.79	20
E7IT380	3.8	60	3.8	20
E7IT381	3.81	60	3.81	20
E7IT382	3.82	60	3.82	20
E7IT383	3.83	60	3.83	20
E7IT384	3.84	60	3.84	20
E7IT385	3.85	60	3.85	20
E7IT386	3.86	60	3.86	20
E7IT387	3.87	60	3.87	20
E7IT388	3.88	60	3.88	20
E7IT389	3.89	60	3.89	20
E7IT390	3.9	60	3.9	20
E7IT391	3.91	60	3.91	20
E7IT392	3.92	60	3.92	20
E7IT393	3.93	60	3.93	20
E7IT394	3.94	60	3.94	20
E7IT395	3.95	60	3.95	20
E7IT396	3.96	60	3.96	20
E7IT397	3.97	60	3.97	20
E7IT398	3.98	60	3.98	20
E7IT399	3.99	60	3.99	20
E7IT400	4	60	4	20
E7IT401	4.01	60	4.01	20
E7IT402	4.02	612.099	4.02	20
E7IT403	4.03	935.3792	4.03	20
E7IT404	4.04	1108.7088	4.04	20
E7IT405	4.05	1184.8859	4.05	20
E7IT406	4.06	1199.1632	4.06	20
E7IT407	4.07	1174.9921	4.07	20
E7IT408	4.08	1127.8947	4.08	20
E7IT409	4.09	1068.072	4.09	20
E7IT410	4.1	1002.16	4.1	20
E7IT411	4.11	487.8482	4.11	20
E7IT412	4.12	1219.6681	4.12	20
E7IT413	4.13	1661.4768	4.13	20
E7IT414	4.14	1912.3061	4.14	20
E7IT415	4.15	2038.5312	4.15	20
E7IT416	4.16	2084.5406	4.16	20
E7IT417	4.17	2074.0262	4.17	20
E7IT418	4.18	2010.7426	4.18	20
E7IT419	4.19	1915.4424	4.19	20
E7IT420	4.2	1803.2252	4.2	20
E7IT421	4.21	1683.8582	4.21	20
E7IT422	4.22	1949.2155	4.22	20
E7IT423	4.23	2393.8281	4.23	20
E7IT424	4.24	2646.4959	4.24	20
E7IT425	4.25	2773.913	4.25	20
E7IT426	4.26	2820.6828	4.26	20
E7IT427	4.27	2806.1275	4.27	20
E7IT428	4.28	2720.5466	4.28	20
E7IT429	4.29	2591.0183	4.29	20
E7IT430	4.3	2438.2317	4.3	20
E7IT431	4.31	2275.5722	4.31	20
E7IT432	4.32	2320.7791	4.32	20
E7IT433	4.33	2854.8057	4.33	20
E7IT434	4.34	3166.1963	4.34	20
E7IT435	4.35	3331.7792	4.35	20
E7IT436	4.36	3402.9794	4.36	20
E7IT437	4.37	3411.3143	4.37	20
E7IT438	4.38	3334.5558	4.38	20
E7IT439	4.39	3192.6919	4.39	20
E7IT440	4.4	3014.9253	4.4	20
E7IT441	4.41	2820.2388	4.41	20
E7IT442	4.42	2080.184	4.42	20
E7IT443	4.43	2852.1323	4.43	20
E7IT444	4.44	3320.4662	4.44	20
E7IT445	4.45	3588.6951	4.45	20
E7IT446	4.46	3726.2092	4.46	20
E7IT447	4.47	3779.4263	4.47	20
E7IT448	4.48	3767.3919	4.48	20
E7IT449	4.49	3659.9362	4.49	20
E7IT450	4.5	3489.8	4.5	20
E7IT451	4.51	3286.0689	4.51	20
E7IT452	4.52	3067.5866	4.52	20
E7IT453	4.53	2704.1437	4.53	20
E7IT454	4.54	3398.8583	4.54	20
E7IT455	4.55	3816.1574	4.55	20
E7IT456	4.56	4050.9256	4.56	20
E7IT457	4.57	4166.7453	4.57	20
E7IT458	4.58	4206.1255	4.58	20
E7IT459	4.59	4170.5163	4.59	20
E7IT460	4.6	4032.13	4.6	20
E7IT461	4.61	3832.2243	4.61	20
E7IT462	4.62	3600.2981	4.62	20
E7IT463	4.63	2794.8574	4.63	20
E7IT464	4.64	3572.5472	4.64	20
E7IT465	4.65	4044.6779	4.65	20
E7IT466	4.66	4315.3988	4.66	20
E7IT467	4.67	4454.5309	4.67	20
E7IT468	4.68	4508.7825	4.68	20
E7IT469	4.69	4494.8835	4.69	20
E7IT470	4.7	4367.8925	4.7	20
E7IT471	4.71	4165.2788	4.71	20
E7IT472	4.72	3922.0568	4.72	20
E7IT473	4.73	3660.9163	4.73	20
E7IT474	4.74	3243.9345	4.74	20
E7IT475	4.75	3959.3237	4.75	20
E7IT476	4.76	4390.2771	4.76	20
E7IT477	4.77	4633.9909	4.77	20
E7IT478	4.78	4755.6043	4.78	20
E7IT479	4.79	4798.6738	4.79	20
E7IT480	4.8	4764.8148	4.8	20
E7IT481	4.81	4612.3012	4.81	20
E7IT482	4.82	4386.9364	4.82	20
E7IT483	4.83	4123.3244	4.83	20
E7IT484	4.84	3843.8344	4.84	20
E7IT485	4.85	3975.676	4.85	20
E7IT486	4.86	4474.813	4.86	20
E7IT487	4.87	4763.2686	4.87	20
E7IT488	4.88	4913.9255	4.88	20
E7IT489	4.89	4975.5528	4.89	20
E7IT490	4.9	4970.2619	4.9	20
E7IT491	4.91	4841.899	4.91	20
E7IT492	4.92	4624.7342	4.92	20
E7IT493	4.93	4359.2839	4.93	20
E7IT494	4.94	4071.8404	4.94	20
E7IT495	4.95	3510.5546	4.95	20
E7IT496	4.96	4195.7026	4.96	20
E7IT497	4.97	4606.6853	4.97	20
E7IT498	4.98	4837.3171	4.98	20
E7IT499	4.99	4950.4596	4.99	20
E7IT500	5	4988.1366	5	20
E7IT501	5.01	4942.0015	5.01	20
E7IT502	5.02	4774.8224	5.02	20
E7IT503	5.03	4535.7461	5.03	20
E7IT504	5.04	4259.4054	5.04	20
E7IT505	5.05	3968.1586	5.05	20
E7IT506	5.06	3676.1751	5.06	20
E7IT507	5.07	3392.183	5.07	20
E7IT508	5.08	3121.3142	5.08	20
E7IT509	5.09	2866.3426	5.09	20
E7IT510	5.1	2628.5131	5.1	20
E7IT511	5.11	2408.0946	5.11	20
E7IT512	5.12	2204.749	5.12	20
E7IT513	5.13	2017.7749	5.13	20
E7IT514	5.14	1846.2676	5.14	20
E7IT515	5.15	1689.2241	5.15	20
E7IT516	5.16	1545.6097	5.16	20
E7IT517	5.17	1414.4004	5.17	20
E7IT518	5.18	1294.608	5.18	20
E7IT519	5.19	1185.2954	5.19	20
E7IT520	5.2	1085.5834	5.2	20
E7IT521	5.21	994.6543	5.21	20
E7IT522	5.22	911.7517	5.22	20
E7IT523	5.23	836.1785	5.23	20
E7IT524	5.24	767.2947	5.24	20
E7IT525	5.25	704.5132	5.25	20
E7IT526	5.26	647.2971	5.26	20
E7IT527	5.27	595.1553	5.27	20
E7IT528	5.28	547.6395	5.28	20
E7IT529	5.29	504.3404	5.29	20
E7IT530	5.3	464.8843	5.3	20
E7IT531	5.31	428.9309	5.31	20
E7IT532	5.32	396.1694	5.32	20
E7IT533	5.33	366.3167	5.33	20
E7IT534	5.34	339.1147	5.34	20
E7IT535	5.35	314.3281	5.35	20
E7IT536	5.36	291.7425	5.36	20
E7IT537	5.37	271.1625	5.37	20
E7IT538	5.38	252.4101	5.38	20
E7IT539	5.39	235.323	5.39	20
E7IT540	5.4	219.7532	5.4	20
E7IT541	5.41	205.5662	5.41	20
E7IT542	5.42	192.639	5.42	20
E7IT543	5.43	180.8598	5.43	20
E7IT544	5.44	170.1267	5.44	20
E7IT545	5.45	160.3467	5.45	20
E7IT546	5.46	151.4353	5.46	20
E7IT547	5.47	143.3152	5.47	20
E7IT548	5.48	135.9163	5.48	20
E7IT549	5.49	129.1745	5.49	20
E7IT550	5.5	123.0313	5.5	20
E7IT551	5.51	117.4337	5.51	20
E7IT552	5.52	112.3332	5.52	20
E7IT553	5.53	107.6857	5.53	20
E7IT554	5.54	103.4509	5.54	20
E7IT555	5.55	99.5922	5.55	20
E7IT556	5.56	96.0761	5.56	20
E7IT557	5.57	92.8723	5.57	20
E7IT558	5.58	89.9531	5.58	20
E7IT559	5.59	87.293	5.59	20
E7IT560	5.6	84.8692	5.6	20
E7IT561	5.61	82.6607	5.61	20
E7IT562	5.62	80.6483	5.62	20
E7IT563	5.63	78.8146	5.63	20
E7IT564	5.64	77.1437	5.64	20
E7IT565	5.65	75.6212	5.65	20
E7IT566	5.66	74.234	5.66	20
E7IT567	5.67	72.9699	5.67	20
E7IT568	5.68	71.8181	5.68	20
E7IT569	5.69	70.7686	5.69	20
E7IT570	5.7	69.8123	5.7	20
E7IT571	5.71	68.9409	5.71	20
E7IT572	5.72	68.1469	5.72	20
E7IT573	5.73	67.4234	5.73	20
E7IT574	5.74	66.7641	5.74	20
E7IT575	5.75	66.1634	5.75	20
E7IT576	5.76	65.6161	5.76	20
E7IT577	5.77	65.1173	5.77	20
E7IT578	5.78	64.6629	5.78	20
E7IT579	5.79	64.2488	5.79	20
E7IT580	5.8	63.8715	5.8	20
E7IT581	5.81	63.5276	5.81	20
E7IT582	5.82	63.2144	5.82	20
E7IT583	5.83	62.9289	5.83	20
E7IT584	5.84	62.6688	5.84	20
E7IT585	5.85	62.4318	5.85	20
E7IT586	5.86	62.2158	5.86	20
E7IT587	5.87	62.0191	5.87	20
E7IT588	5.88	61.8398	5.88	20
E7IT589	5.89	61.6764	5.89	20
E7IT590	5.9	61.5275	5.9	20
E7IT591	5.91	61.3918	5.91	20
E7IT592	5.92	61.2682	5.92	20
E7IT593	5.93	61.1556	5.93	20
E7IT594	5.94	61.053	5.94	20
E7IT595	5.95	60.9595	5.95	20
E7IT596	5.96	60.8743	5.96	20
E7IT597	5.97	60.7966	5.97	20
E7IT598	5.98	60.7259	5.98	20
E7IT599	5.99	60.6614	5.99	20
E7IT600	6	60.6027	6	20
E7IT601	6.01	60.5492	6.01	20
E7IT602	6.02	60.5004	6.02	20
E7IT603	6.03	60.456	6.03	20
E7IT604	6.04	60.4155	6.04	20
E7IT605	6.05	60.3786	6.05	20
E7IT606	6.06	60.3449	6.06	20
E7IT607	6.07	60.3143	6.07	20
E7IT608	6.08	60.2864	6.08	20
E7IT609	6.09	60.261	6.09	20
E7IT610	6.1	60.2378	6.1	20
E7IT611	6.11	60.2167	6.11	20
E7IT612	6.12	60.1974	6.12	20
E7IT613	6.13	60.1799	6.13	20
E7IT614	6.14	60.1639	6.14	20
E7IT615	6.15	60.1494	6.15	20
E7IT616	6.16	60.1361	6.16	20
E7IT617	6.17	60.124	6.17	20
E7IT618	6.18	60.113	6.18	20
E7IT619	6.19	60.103	6.19	20
E7IT620	6.2	60.0938	6.2	20
E7IT621	6.21	60.0855	6.21	20
E7IT622	6.22	60.0779	6.22	20
E7IT623	6.23	60.071	6.23	20
E7IT624	6.24	60.0647	6.24	20
E7IT625	6.25	60.0589	6.25	20
E7IT626	6.26	60.0537	6.26	20
E7IT627	6.27	60.0489	6.27	20
E7IT628	6.28	60.0446	6.28	20
E7IT629	6.29	60.0406	6.29	20
E7IT630	6.3	60.037	6.3	20
E7IT631	6.31	60.0337	6.31	20
E7IT632	6.32	60.0307	6.32	20
E7IT633	6.33	60.028	6.33	20
E7IT634	6.34	60.0255	6.34	20
E7IT635	6.35	60.0233	6.35	20
E7IT636	6.36	60.0212	6.36	20
E7IT637	6.37	60.0193	6.37	20
E7IT638	6.38	60.0176	6.38	20
E7IT639	6.39	60.016	6.39	20
E7IT640	6.4	60.0146	6.4	20
E7IT641	6.41	60.0133	6.41	20
E7IT642	6.42	60.0121	6.42	20
E7IT643	6.43	60.011	6.43	20
E7IT644	6.44	60.0101	6.44	20
E7IT645	6.45	60.0092	6.45	20
E7IT646	6.46	60.0084	6.46	20
E7IT647	6.47	60.0076	6.47	20
E7IT648	6.48	60.0069	6.48	20
E7IT649	6.49	60.0063	6.49	20
E7IT650	6.5	60.0058	6.5	20
E7IT651	6.51	60.0053	6.51	20
E7IT652	6.52	60.0048	6.52	20
E7IT653	6.53	60.0044	6.53	20
E7IT654	6.54	60.004	6.54	20
E7IT655	6.55	60.0036	6.55	20
E7IT656	6.56	60.0033	6.56	20
E7IT657	6.57	60.003	6.57	20
E7IT658	6.58	60.0027	6.58	20
E7IT659	6.59	60.0025	6.59	20
E7IT660	6.6	60.0023	6.6	20
E7IT661	6.61	60.0021	6.61	20
E7IT662	6.62	60.0019	6.62	20
E7IT663	6.63	60.0017	6.63	20
E7IT664	6.64	60.0016	6.64	20
E7IT665	6.65	60.0014	6.65	20
E7IT666	6.66	60.0013	6.66	20
E7IT667	6.67	60.0012	6.67	20
E7IT668	6.68	60.0011	6.68	20
E7IT669	6.69	60.001	6.69	20
E7IT670	6.7	60.0009	6.7	20
E7IT671	6.71	60.0008	6.71	20
E7IT672	6.72	60.0007	6.72	20
E7IT673	6.73	60.0007	6.73	20
E7IT674	6.74	60.0006	6.74	20
E7IT675	6.75	60.0006	6.75	20
E7IT676	6.76	60.0005	6.76	20
E7IT677	6.77	60.0005	6.77	20
E7IT678	6.78	60.0004	6.78	20
E7IT679	6.79	60.0004	6.79	20
E7IT680	6.8	60.0004	6.8	20
E7IT681	6.81	60.0003	6.81	20
E7IT682	6.82	60.0003	6.82	20
E7IT683	6.83	60.0003	6.83	20
E7IT684	6.84	60.0002	6.84	20
E7IT685	6.85	60.0002	6.85	20
E7IT686	6.86	60.0002	6.86	20
E7IT687	6.87	60.0002	6.87	20
E7IT688	6.88	60.0002	6.88	20
E7IT689	6.89	60.0002	6.89	20
E7IT690	6.9	60.0001	6.9	20
E7IT691	6.91	60.0001	6.91	20
E7IT692	6.92	60.0001	6.92	20
E7IT693	6.93	60.0001	6.93	20
E7IT694	6.94	60.0001	6.94	20
E7IT695	6.95	60.0001	6.95	20
E7IT696	6.96	60.0001	6.96	20
E7IT697	6.97	60.0001	6.97	20
E7IT698	6.98	60.0001	6.98	20
E7IT699	6.99	60.0001	6.99	20
E7IT700	7	60.0001	7	20
E7IT701	7.01	60.0001	7.01	348.0221
E7IT702	7.02	60	7.02	725.7195
E7IT703	7.03	60	7.03	994.868
E7IT704	7.04	60	7.04	1183.8469
E7IT705	7.05	60	7.05	1313.6745
E7IT706	7.06	60	7.06	1399.916
E7IT707	7.07	60	7.07	1454.097
E7IT708	7.08	60	7.08	1484.7505
